,created_at,text,favourites_count,retweet_count,sentiment,polarity
1487,17.8,truth behind coronavirus pandemic covid 19 lockdown,6246,0,negative,-0.4
1488,17.8,one world largest amp densely populated country india performing best covid 19 leadership pm ji support 130 cr indians s cup tea understand graphs,5720,0,positive,1.0
1489,17.816666666666666,thanks mrshabaz instant help 30 migrant people dinner provided tolichowki covid19 sharingtheresponsibility feedingtheneedy teamphc zerohunger sustainabledevelopmentgoals lockdowndays donationupdate thankyou indiafightscorona,22,1,positive,0.1
1490,17.833333333333332,s choice ramayan meghnath indrajeet covid 19 lockdowndays,1686,0,neutral,0.0
1491,17.883333333333333,akbaruddin owaisi handed 3000 ration kits residents bholakpur musheerabad secunderabad amberpet rahimpura areas hyderabad lockdown2 covid 19 national jaleel,2100,0,neutral,0.0
1492,17.916666666666668,amp quarantine measures taken d govt control covid19 pandemic scary views ships waiting d mid sea days d mumbai gujarat amp west coasts d manpower shortage logistics problems ports said senior executive shipping line,5960,2,negative,-0.25
1493,17.933333333333334,haa going back green city nammabengaluru stayhomestaysafe,168,0,negative,-0.1
1494,17.933333333333334,thank giving opportunity great pleasure conference webinar covid 19 africa media briefing covid19 worldhealthorganization worldeconomicforum drmatshidisomoeti adrianmonick,140,0,positive,0.8
1495,17.933333333333334,good night cute sweet awesome rashmikamandanna stayhomestaysafe,54,0,positive,0.6375
1496,17.95,sir small gesture appreciation occasion bohag bihu warm regards coronafighters indiafightcorona lockdown2 stayhomestaysafe stayhome,431,0,positive,0.175
1497,17.966666666666665,testing lack disaster unfolds blown lockdown watching idiot timesnow celebrating dodgy mohfi icmr statistics doubling numbers incredible air self congratulation india covidiots foolsparadise covid19 bureaucracy,372,0,positive,0.04999999999999999
1498,17.983333333333334,msme businesscontinuity covid 19 lockdown businessgrowth startup,1797,1,neutral,0.0
1499,17.983333333333334,askktr covid 19 request sir madam please look help needy,3,0,neutral,0.0
1500,17.983333333333334,indian lockdown nature s music day21oflockdown covid19 staysafe stayhome pmo narendramodi,6084,0,neutral,0.0
1501,18.016666666666666,coronavirusoutbreak lost contact family result humanitarian crisis conflict natural disaster migration help service free information will kept safe restoringfamilylinks familynewsservice,566,0,positive,0.3333333333333333
1502,18.05,coronaupdatesindia 2 cases tested positive meghalaya family members first covid19 patient revealed cm shri stayawarestaysafe stayhome india,237,3,positive,0.23863636363636365
1503,18.066666666666666,great job hard time let s forget parties immoralities let s join hands save nation amp nature stayhomestaysafe,168,0,positive,0.25416666666666665
1504,18.083333333333332,pro wrestling company wwe categorised essential business covid19 worldcovid19pandemic,2745,0,neutral,0.0
1505,18.116666666666667,story kodagu sp dr suman dp ips click bellow link travelingstoryteller coronavirus kodagu,33,0,neutral,0.0
1506,18.133333333333333,cool picture stayhomestaysafe agribirds following lockdown watching us telling story stayhomechallenge,1030,0,positive,0.175
1507,18.15,parents supposed bombay around time covid 19 forced cancel plan stay kolkata everyday speak try put happy face amp project everything fine haven t seen months hope things change amp meet,1426,0,positive,0.1791666666666667
1508,18.166666666666668,pic day beautiful painting message stay home made little girl mokshita jain good work mokshita indorefightscorona stayhome indore indoretalk indorestayathome covid19,8359,2,positive,0.4541666666666666
1509,18.183333333333334,people must keep following covid19 precautionary measures covid19 indiafightscovid19,2745,0,neutral,0.0
1510,18.2,opportunity evening sharing perspectives urbandebate emergent hr challenges possibilities covid 19 context sharp questions prabirinsights,11926,5,negative,-0.125
1511,18.2,covid 19 taught life uncertain important stay well knit unit short want home right now hug parents tight staysafe,1426,0,positive,0.12678571428571428
1512,18.2,ajazkhan watched video people t destroy integrity india s people stayathome covid 19,7881,0,negative,-0.2
1513,18.216666666666665,sir small gesture appreciation occasion bohag bihu warm regards coronafighters indiafightcorona lockdown2 stayhomestaysafe stayhome,431,1,positive,0.175
1514,18.233333333333334,lockdown khatam hone ke baad naya trend chalega missing quarantine days lockdown trend missing quarantinelife covid19india covid19 corona stayhomestaysafe,299,0,negative,-0.2
1515,18.233333333333334,beautiful emotional poem encourage us fight covid 19 salutecoronawarriors thankyoucoronawarriors coronaharegaindiajeetega stayhomestaysafe,217,0,positive,0.425
1516,18.25,agra 16thapril 20 total covid19 case 172 5 today challenge gt paras amp contact gt f sikri amp contact gt dr mittal amp contact gt hcw contact gt special case total samples 3329 inclusive 150 pool samples total hotspot s 57 live 46 two patient discharged,7312,46,positive,0.0987012987012987
1517,18.25,number covid 19 deaths pakistan higher reported identify isolate one way reopen normal life tablighijamaat members still non coopretive india pakistan govt finally silent death report covid 19,1688,1,positive,0.13333333333333333
1518,18.266666666666666,one month fighting againt covid19 came strategic,10709,83,neutral,0.0
1519,18.316666666666666,wow great congratulations stayhomestaysafe arunachalpradesh,7989,0,positive,0.45
1520,18.333333333333332,time s l u t e realheroes rendering s e l f l e s s services combat coronaviruspandemic prayforheroes,2409,3,neutral,0.0
1521,18.333333333333332,tried createathome tbt coronawillendsoon coronavirus coronastopkarona creative,2632,0,positive,0.5
1522,18.416666666666668,selectively handing ppe officials reaches deserving warriors fighting battle us ll fight together stay home stay safe frontlineworkers tnpolice tngovt edappadipalanisamy coronavirus,12,0,positive,0.55
1523,18.416666666666668,place huge peoples surrounded everyday now situation even dog outside city kindly cooperate covid2019india quarantine stayhomestaysafe unitedasone coronawillendsoon peace,20,0,positive,0.2
1524,18.433333333333334,spiritual leader khalifaofislam guides us take care god s creations ahmadiyyamuslimcommunity pray allahthehealer eradicates coronaviruspandemic world pray strengthen hands realheroes prayforheroes,2409,3,neutral,0.0
1525,18.45,awesome time people started buying things needed world s economy staggered covid19 coronawillendsoon coronastopkarona lockdown21 lockdown,6,1,positive,1.0
1526,18.483333333333334,dear sir india high donations contributions happened direct money tranfer banks account poor middle class families greatest sufferer will middle class one covid19,520,0,positive,0.14333333333333334
1527,18.5,lord will reject people will never forsake inheritance psalms 94 14 bibleverse hopeinchrist repentjesusiscoming covid19 covid 19 coronavirus selfquarantine lockeddown,1953,0,neutral,0.0
1528,18.516666666666666,ramayan covid 19,3596,0,neutral,0.0
1529,18.533333333333335,zikriya pray realheroes will win war coronaviruspandemic prayforheroes,2409,7,positive,0.8
1530,18.533333333333335,lack large scale testing reporting covid patients west bengal ticking tine bomb will come back haunt request involve politics pandemic coordinate centre westbengal covid 19,771,1,positive,0.10714285714285714
1531,18.6,aligarh thanx sir will follow lockdown strictly fight covid 19 amp stayhealthy jaihind,20,0,neutral,0.0
1532,18.633333333333333,india will fight corona will leave india soon covid 19,318,0,neutral,0.0
1533,18.666666666666668,primetime ravishkumar april16 2020 via bbchindi bbcindia breakingnews corona coronavirus coronaupdatesindia coronavirusupdate coronaupdatesinindia lockdown lockdownindia news godimedia godimedia bhakts exposed bjp,2356,0,neutral,0.0
1534,18.716666666666665,dear sir amp kmm ajay please look matter people khammam suffering covid19 quarantine wards food,653,0,neutral,0.0
1535,18.733333333333334,little patience home makes difference coronaviruspandemic realheroes s t y h o m e prayforheroes s t y s f e,2409,5,negative,-0.1875
1536,18.733333333333334,message children giving related corona posted instagram prime minister narendra modi covid 19 coronavirus newsindia,190,0,neutral,0.0
1537,18.75,coronavirus tweets indian authorities coronavirus,212,0,neutral,0.0
1538,18.75,coronavirus bihar one best recovery rates lowest fatality rates,43393,1,positive,1.0
1539,18.766666666666666,due lockdown last date registration admission official jamia millia islamia university extended 04 may 2020 interested students register covid 19 admission lockdown notice,43,4,positive,0.041666666666666664
1540,18.783333333333335,yog raj mengi 74 yr old pensioner reasi distributed 6000 masks made monthly pension now distributing free ration covid19 indiafightscorona,212,0,positive,0.25
1541,18.8,hailakandi release dues last 3 years think going covid19 relief mill closed last 4 years true nagaonpapermilltownship residents many tweets dues whether outcome stayhomestaysafe,1030,0,positive,0.15
1542,18.816666666666666,attacking hurling abuses health care workers egregiously despicable dastardly act condemned people spared given harshest punishment covid 19 healthcareworkers healthcareheroes,5263,0,neutral,0.0
1543,18.816666666666666,lockdown everyone lockdown covid 19 indiafightscorona coronavirus,2263,0,neutral,0.0
1544,18.833333333333332,s playbook brands tide crisis rose founder pathbreaking practical insights contentmarketing new normal webinar covid19 corona cc register,1092,1,positive,0.29545454545454547
1545,18.833333333333332,one reason relatively large covid 19 cases maharashtra due fact onerupeeclinic aggressively testing people happy team provide face shields dr rahul ghule team hv far tested 150k amp detected 400,5843,2,positive,0.24732142857142858
1546,18.833333333333332,singhdeo tough times ahead pass coronaupdates covid19 cgfightscorona,11,0,negative,-0.3888888888888889
1547,18.833333333333332,prayforheroes victims coronaviruspandemic,2409,2,neutral,0.0
1548,18.85,world bowed microbe taking step back never sign defeat retreat end battle proper ammunition stocked arsenal till stayhomestaysafe bekindtoeachother,745,0,neutral,0.0
1549,18.933333333333334,respect healthcareworkers real heroes covid 19 healthcareheroes,5263,0,positive,0.2
1550,18.933333333333334,stop spread corona virus avoidcorona covid19 novelcorona coronavirus covid20 bewareofcorona preventscorona handswash behygiene gocorona coronaupdates,208,0,neutral,0.0
1551,18.933333333333334,9 year old little madhura appeals fellow indian s united fight covid 19 crisis poem please watch youtube video link stayathome,25,1,negative,-0.04375
1552,18.95,add govt formed country already covid19 grasp,25126,0,neutral,0.0
1553,19.0,motivated geared bit spreading awareness lockdown suratcity covid 19 fightagainstcorona,73,0,neutral,0.0
1554,19.033333333333335,keep self safe healthy fit mushkurayegaindia fightagainstcorona covid19 instagood india,1054,0,positive,0.4666666666666666
1555,19.05,rahullockdownlogi today s rahulgandhi speech covid 19,3596,0,neutral,0.0
1556,19.05,coronavirusoutbreak tablighijamaat moradabadviolence moradabadkemujrim moradabadattack shame injured doctors moradabad,64,0,neutral,0.0
1557,19.1,vinod dua show ep 266 lockdown pause button via lockdownindia lockdown bbchindi bbcindia breakingnews bjp modi coronavirus coronaupdatesindia corona godimedia coronaindia mediavirus covid 19,2361,0,neutral,0.0
1558,19.1,many hearts picture daughter inaaya lockdown quarantinelife stayhomestaysafe,589,0,positive,0.5
1559,19.116666666666667,positive side coronavirus lockdown wife got good time spend stayhomestaysafe,281,0,positive,0.4636363636363636
1560,19.116666666666667,2 cases test ve meghalaya covid19 total 9 cases 8 active 1 deceased,192,0,negative,-0.06666666666666667
1561,19.116666666666667,forbes releases list 40 best performing countries combating covid 19 pandemic india part list big failure modi amp incompetent cabinet pliable media will never question crucial issues,192,0,positive,0.06666666666666668
1562,19.15,lockdown weird thing inside mind s mine coronavirus coronasong quarantinelife song ukulele indiafightscorona indiafightscovid19 indiafightscoronavirus creativityathome musiclover,1957,0,negative,-0.5
1563,19.15,zoom safe platform mha issues advisory users mha zoomapp coronavirusindia covi d19 covid workfromhome zoom hack hackingattack cyberattack blogger lucknow lucknowblogger lucknowcity lucknowbloggers lucknowites uttarpradesh trending,3301,0,positive,0.5
1564,19.15,today s positive picture vegetable vendor karimnagar telangana explains importance mask fight covid19 indiafightscorona,11122,0,positive,0.22727272727272727
1565,19.183333333333334,happens major breakthrough important one result mass containment virus alternativethinking covid19 scientists racing us faster simpler coronavirus tests,5261,0,positive,0.23125
1566,19.2,procreate therapy procreate procreateart harrypotter covid 19 illustration design,2057,0,neutral,0.0
1567,19.233333333333334,available tough time go side might reason loose job please action coronavirusoutbreak lockdown thing half km away home struggling time,13,0,negative,-0.026495726495726492
1568,19.233333333333334,mumbai least 23 police personnel tested positive coronavirus infection maharashta far official said thursday fifteen personnel based mumbai said toi,1691,0,positive,0.009090909090909094
1569,19.25,will covid19,21664,0,neutral,0.0
1570,19.25,indrajeet superb acting vijayarora meghnath ramayan dialogues delivery superrrrr every character acting much better today called b town actors covid 19,3596,0,positive,0.375
1571,19.3,look lockdown making us whats craziest thing ve done lockdown coronavirus covid19 washinghands socialdistancing highriskcovid19 workfromhome staysafe prevention peopleofvadodara vadodara baroda,292,0,neutral,0.0
1572,19.416666666666668,breaking news covid19,21664,0,neutral,0.0
1573,19.416666666666668,let s prayforheroes fight covid19 pandemic save mankind salute bravery,879,6,neutral,0.0
1574,19.433333333333334,fun times coronavirus,774,1,positive,0.3
1575,19.466666666666665,realsuperheros doctors paramedics nurses supermarket staff police nhs staff scientists volunteers cleaners healthcare assistants working hard keep us safe thank prayforheroes coronavirus,2427,3,positive,0.10416666666666666
1576,19.516666666666666,commendable statement dongri mohammedaliroad bhendibazar covid 19 underlook ignored,276,0,neutral,0.0
1577,19.516666666666666,covid 19 corona laxman appreciate indrajit war skills vijayarora acting ramayan don t take acts heroic one follows adharmi wrong either son,3596,0,positive,0.06666666666666665
1578,19.55,50 cases coronavirus reported telangana today hyderabad telanganafightscorona,3509,2,neutral,0.0
1579,19.55,watched repeat telecast s show refreshing interview jharkhand cm cm largely ignored national media candid made relevant points lockdowneffect covid 19,4917,1,positive,0.4285714285714286
1580,19.566666666666666,106 year old uk covid19 patient oldest recover infection,6106,0,positive,0.1
1581,19.566666666666666,great indus valley civilisation started bank ravi river 2500bc reached yamuna river s bank 2020 proud amarinder covid 19,6816,0,positive,0.8
1582,19.566666666666666,part people keep us safe thank u l t m t e tool prayers may god strengthen hands keep safe prayforheroes coronavirus,2427,2,positive,0.5
1583,19.6,msme survive post covid19 lockdown views msme businesscontinuity covid 19 lockdown businessgrowth startup,1797,0,neutral,0.0
1584,19.6,brazilian president sacks health minister coronavirus crisis reports afp news agency quoting official covid19,43485,1,neutral,0.0
1585,19.616666666666667,ground level work bmc number covid 19 tests among population ratio thats stats much clear hats bmc cm adityathackeray thanks uddhav thackeray,33967,1,positive,0.15000000000000002
1586,19.633333333333333,information covid 19 fourmoreshotsplease stayathome,524,0,neutral,0.0
1587,19.666666666666668,13 years old son penned current pandemic covid19 situation words diet coronavirus flu namaste bloodsugar obesity chronicdisease resistancetraining immunity inflammation hygi ne diabetes workout nutrition sleep stayhomestaysafe lockdown,37935,0,positive,0.05
1588,19.7,follow abide obey w e s t n d together combat coronaviruspandemic prayforheroes,2409,1,neutral,0.0
1589,19.783333333333335,will lockdown extend 3rd may poll answers stayhomestaysafe coronakoharanahai,1,0,neutral,0.0
1590,19.816666666666666,given record low interest rates lockdown march extend lic pension scheme pmvayavandanayojana 1 year help senior citizens covid 19,215,0,neutral,0.0
1591,19.85,privileged ka break coronavirus,2804,0,neutral,0.0
1592,19.85,covid 19 puts magnifying glass inequality wherever wealthy safely workfromhome countless people don t option less money u make less likely u able work remotely coronavirusoutbreak coronavirusinindia,251,1,positive,0.13333333333333333
1593,19.883333333333333,defeat corona virus world become global village reality family role play support stand united defeated allinthistogether fightagainstcorona covid19 allinchallenge,10924,0,neutral,0.0
1594,19.9,coronavirus killed lot people still alive today use second thank god gift life life amazing gratitude lockdown stayhomestaysafe,308,0,positive,0.12500000000000003
1595,19.9,another bizarre incident sheer negligence recklessness part bhopal administration neither front line warriors patients safe city covid 19 madhyapradesh covidontario coronaupdatesinindia covid19,283,0,positive,0.3
1596,19.933333333333334,tried one kicks coronavirus cobid19 lockdown starmakerindia starmaker elvispresley cover elviscover canthelpfallinginlovewithyou canthelpfallinginlove home,32,0,neutral,0.0
1597,19.966666666666665,325 districts country cases covid19 death rate 3 3 percent recovered 12 02 percent joint secretary health lav agarwal indiafightscorona,20108,0,neutral,0.0
1598,20.0,goa one favourite spot international tourists handled pandemic great manner say 7 ve cases 6 recovered 1 treatment needs testing though covid 19 coronavirus indiafightscorona goa,13674,0,positive,0.4
1599,20.016666666666666,humble request concerned authorities take warranted action earliest break chain late may affect preparedness fightagainstcorona random covid 19 test staff done avoid spread,5885,1,negative,-0.225
1600,20.033333333333335,every single day passes fear graduating along juniors scaring hell final year students engineering farewells cancelled holidays don t stand chance burden home assn already taken many lives mentally covid19,2331,0,positive,0.08214285714285716
1601,20.05,mask better ventilator home better icu prevention better cure s curfew s care f mask masks4all stayathome covid 19,308,0,positive,0.5
1602,20.1,lovely pic superstarmahesh gautam sitara paapa stayhomestaysafe lockdown,32762,0,positive,0.5
1603,20.1,corona crises corora warrior nationwork help common man motherland every single day stayhomestaysafe,19,0,negative,-0.18571428571428572
1604,20.166666666666668,plz people getting less facilities pandemic street sanitization done building sanitization done yet people roaming blindling plz need help wont easy stop spread covid 19,276,0,positive,0.13333333333333336
1605,20.183333333333334,food stuff provided upto 60 needy families support initiative don t let anyone sleep hungry donate good coronaupdatesindia covid 19 covid 19india covid19outbreak coronaviruslockdown coronaviruspandemic coronavirusinindia,243,0,positive,0.7
1606,20.183333333333334,request maharashtra gov please take notice foods given quarantined peoples quarantined santa cruz east system food good rice khichdi will fight corona please something covid 19,1985,1,positive,0.7
1607,20.2,idontsupportrahulkulkarni banabpmajha banabpmaza important covid 19 rahulkulkarni banabpnews never seen critizing serious false issues existinggovt don t try s best,366,0,positive,0.16666666666666666
1608,20.2,hav blind faith request behalf people need urgent consideration area ready volunteer planning prevention spread covid 19,276,0,negative,-0.15
1609,20.216666666666665,telangana cabinet meet april 19 discuss coronavirus containment measures lockdown hyderabad,3509,0,neutral,0.0
1610,20.216666666666665,take bow sir inspiration ve watched bhaukaal totally spellbound efforts work phenomenal must watch assess gravity ips officer lawless district stayathome covid 19,13661,0,positive,0.25
1611,20.283333333333335,let s overcome covid19 patole indias ips,955,0,neutral,0.0
1612,20.316666666666666,aimim floor leader akbaruddin owaisi handed 3000 covid19 relief kits residents bholakpur musheerabad secunderabad amberpet rahimpura adjoining areas hyderabad,7300,0,neutral,0.0
1613,20.316666666666666,think small shop owners medium scale traders amp businessman shaheenabagh 3 months business slump due anti caa protest now covid 19 lockdown,3165,0,negative,-0.1875
1614,20.35,67 indian firms got approval cdsco antibody rapid testing kits testing covid19 67 companies 5 indigenous amp 62 importing antibody rapid testing kits china southkorea uk france amp israel,43485,1,neutral,0.0
1615,20.366666666666667,aimim president barrister sahab provided vegetables red zone areas containment zone distributed vegetables today battery lane amp band lane majidhussain amp numainda corporator abdul subhan coronaviruslockdown covid19 covid2019,117,4,neutral,0.0
1616,20.4,stressful lockdown days due covid19 need good companion partner intimate fun rare find now suggest everyone looking intimate fun hard times take video session frm awesome,1698,0,positive,0.287037037037037
1617,20.433333333333334,day25 16th april2020 covi d 19 crisis updates countrylockdown aid socialservice syedussufiyafoundation 1 today distributed around 500 nos mask 2 serve 12 migrants grocery kitts kajupada behram baug jogeshwari w till now served 619 kitts,17,3,neutral,0.0
1618,20.45,keep economy rolling covid19 ecommerce companies allowed deliver essential non essential items april 20 india business news times india covid 19,701,0,neutral,0.0
1619,20.483333333333334,engaged relief work coronavirus pandemic lockdown providing cooked food poor needy aligarh india alumni,1400,0,negative,-0.4
1620,20.566666666666666,21dayschallenge 21daysfitnesschallenge day 18 challenge 10 push ups push ups fast amp effective exercise building strength join challenge friends 88 fitnesschallenge quarentinelife covid19,8001,2,positive,0.4
1621,20.683333333333334,coronavirus g7 leaders convene discuss pandemic coronavirus,4686,0,neutral,0.0
1622,20.7,per usual peddles misinformation misleads health ministry recognised wayanad containing coronavirus fact wayanad one seven districts kerala declared hotspot,47736,11,negative,-0.25
1623,20.716666666666665,indications fall super power america withdrew funding hour need praised india tacklng pandemic indication rise new super power rival china will met global sanctions post corona covid 19,2394,1,positive,0.20075757575757575
1624,20.716666666666665,covid19 patient taking bath pond will covid 19 transmitted pond indiafightscorona coronafighters newdelhi,32,0,neutral,0.0
1625,20.766666666666666,accompanied majidhussain mr lokesh kumar commissioner ghmc ms p pravinya zonal commissioner central zone mr m ali deputy commissioner mr srinivas dcp west zone officials ghmc amp hyd city police coronaviruslockdown covid19 telanganafightscorona,117,4,neutral,0.0
1626,20.833333333333332,hahaha delhite second way covid 19 cases rising isn t great sight,59,0,positive,0.3333333333333333
1627,20.9,ain t hood motherhood fightagainstcoronavirus covid19 covid 19 indiafightscorona,3747,0,neutral,0.0
1628,20.916666666666668,mohit briefing precautions avoid covid 19 covid2019india covidindia coronavirusindia coronavirus mohitsuperstar stayhome staysafe,66,0,neutral,0.0
1629,20.933333333333334,raga wants people voluntarily tested covid 19 amp help medical sector make better preparations defeating coronavirus modi wants people stay home amp bang thalis head enlightened lamp front help corona play hide amp seek mediavirus,1081,0,positive,0.22499999999999998
1630,20.983333333333334,warangal covid 19 lockdown gwmc wglu wglr telanganafightscorona stayhomestaysafe wonderfulwarangal warangal covid19,85,0,neutral,0.0
1631,21.1,well said lockdown solution anyway ji none anywhere around globe yet trying contain spread without cure covid 19 lots lots people going die don t lock home,178,0,neutral,0.0
1632,21.183333333333334,world determines covid 19 positive cases amp fights coronavirus based test results india determines covid 19 positive cases amp fights coronavirus based religion cast travel address class amp whatsapp forwards amp news debates tests,1081,0,positive,0.22727272727272727
1633,21.233333333333334,delhi started plasma trial covid19 cases wish healthcare team best,9530,4,positive,1.0
1634,21.283333333333335,nj death toll exceeds world war worldwar covid 19,5885,0,neutral,0.0
1635,21.3,covid19india now pol understand ant minorities anti national ppl fueled anti nrc caa protest shahinbagh proof anandvihar tablighijammat bandra onyl want votes don t care minorites listen gov stayhomestaysafe,7,0,neutral,0.0
1636,21.466666666666665,listening webminars educators around world feel happy children alone education educationincovid covid19,7817,0,positive,0.8
1637,21.516666666666666,brilliant world peace information must watch pls bhaktmediavsajazkhan bringbackrangolichandel meghnath coronavirus vadrasopposelockdown meghnad chiyaanvikram zoomapp stayandplay covid19,1420,0,positive,0.9
1638,21.583333333333332,karnataka s covid 19 hotspot kalaburagi devotees violated lockdown attending siddalingeshwar chariot festival kalaburagi alone 20 cases godi media will never show doesn t suit hate agenda,1420,1,negative,-0.8
1639,21.65,covid19 india indiafightscorona lockdown2 confirmed active recovered deceased 1059 259 26 13430 11214 1768 448 gujaratcoronaupdate 929 820 73 36 ahmedabad 545,55,0,positive,0.13333333333333336
1640,21.683333333333334,b amp d jihad vs godi media jihad part 1 must watch meghnath bhaktmediavsajazkhan bringbackrangolichandel coronavirus vadrasopposelockdown media mediaterror mediaisenemyofthepeople n asshole arnabgoswami n rubika liyakat,1422,0,neutral,0.0
1641,21.75,hv u met dis person dis person cheated d entire world mar 25th amp hidden somewhere cheater amp safe fightagainstcorona stayhomestaysafe stayhomesavelives,18,0,positive,0.11111111111111112
1642,21.883333333333333,lockdown shutdown choice indiafightscorona lockdown creativeadvertising awareness coronavirus coronavid19 creative kerala keralagram entrepreneur madurai india,3,0,positive,0.5
1643,22.216666666666665,appeal people nampally constituency stay home amp stay safe inspection containment zone indra nagar amp mallepally along mr t amp urban development minister telangana lockdownindia covid19 covid2019 telanganafightscorona,117,6,positive,0.25
1644,22.316666666666666,sir request open clothing shops ramadan2020 upcoming amp fighting covid19 take precautionary steps,14,0,neutral,0.0
1645,22.35,say use mask loveaajkal trends covid 19 ajazkhan desimemes loveonquarantine 20 memes,50,0,neutral,0.0
1646,22.416666666666668,now thats present facts counter false msgs good work trust great till now covid 19 coronavirus,948,0,positive,0.27499999999999997
1647,22.716666666666665,excellent definition life life means missing expected things facing unexpected things goodmorningeveryone stayhomestaysafe lockdowntelangana,24901,4,positive,0.2
1648,22.8,let rain kiss let rain beat upon head silver liquid drops let rain sing lullaby langston hughes lockdownextended covid 19 lockdowneffect,319,0,neutral,0.0
1649,22.85,looks chances survival mars earth right now covid19,1891,0,positive,0.2857142857142857
1650,22.883333333333333,covid19 deaths country us 31 600 italy 21 200 spain 19 100 france 17 900 uk 13 700 belgium 4 800 iran 4 800 source,39391,0,neutral,0.0
1651,23.033333333333335,odisha govt looking achieve zero infection covid19 overall infection rate country 8 odisha 1 8 due successful lockdown period 60 infected patients 18 recovered far rest 41 recuperating,6117,9,positive,0.18125
1652,23.1,g look fatality rate india across europe definitely 1 5 lower india clearly suggests people india much stronger immunity towards sars 2 stay brave dont panic stay home break chain covid19,4302,0,positive,0.275
1653,23.466666666666665,u s covid19 death toll tops 32 186 recording 4 246 fatalities past 24 hours total number infections rose 658 263 6 00 p m est thursday,24,0,positive,0.11666666666666665
1654,23.55,everybody wants play victim n no1 guilty one accepts damaged something ultimately damage done guilty will punished 13reasonswhy covid 19 lockdown quotes againstbullying hannahbaker 13reasonswhy2 13reasonswhy3,25,0,negative,-0.175
1655,23.566666666666666,india shies away carpetbagger amidst skewed global power dynamics design pandemic covid19 officially settle position underdog many opportunities hand step little time waste covid19india covidindia,1724,0,positive,0.028124999999999997
1656,23.583333333333332,thinking days lockdown covid 19 coronavirusoutbreakindia coronaupdatesindia covid2019 cfc covid 19india,112,0,neutral,0.0
1657,23.716666666666665,nose mouth declared new private parts till orders keep covered public nose mouth declared privateparts covered public covid 19 coronaindia stayhomestaysafe lockdown,299,0,positive,0.03409090909090909
1658,23.85,brave eat fear fear eats re truly alive unless re pushing risk eating fear robin shorma fridaymotivation robinsharma covid 19,3203,2,positive,0.45
1659,23.916666666666668,quite difficult days us together don t future will faith bad times will pass will back running full throttle stayhomestaysafe covid 19 aviation pilot vlog,1,0,negative,-0.16999999999999996
1660,23.95,dowfutures sgxnifty covid 19 lockdown2 worldwide corona cases crossed 2179000 deaths 145400 big jump almost 50 top countries number going still dow future showing 700 points sgx showing 80 points markets will open higher book profits scared,63,0,positive,0.15
"created_at": "Wed Sep 23 14:40:41 +0000 2020",
           "id": 1308778317760393231,
           "id_str": "1308778317760393231",
           "text": "@MattHancock Not clear at all. Whitty &amp; Valence say we're heading for 50 000 deaths a day so why is knocking 1 hour… https://t.co/hUKut8ENXV",
           "truncated": true,
           "entities": {
               "hashtags": [],
               "symbols": [],
               "user_mentions": [
                   {
                       "screen_name": "MattHancock",
                       "name": "Matt Hancock",
                       "id": 19825835,
                       "id_str": "19825835",
                       "indices": [
                           0,
                           12
                       ]
                   }
               ],
               "urls": [
                   {
                       "url": "https://t.co/hUKut8ENXV",
                       "expanded_url": "https://twitter.com/i/web/status/1308778317760393231",
                       "display_url": "twitter.com/i/web/status/1…",
                       "indices": [
                           121,
                           144
                       ]
                   }
               ]
           },
           "metadata": {
               "iso_language_code": "en",
               "result_type": "recent"
           },
           "source": "<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>",
           "in_reply_to_status_id": 1308484040161460225,
           "in_reply_to_status_id_str": "1308484040161460225",
           "in_reply_to_user_id": 19825835,
           "in_reply_to_user_id_str": "19825835",
           "in_reply_to_screen_name": "MattHancock",
           "user": {
               "id": 954294595,
               "id_str": "954294595",
               "name": "Mary Miller",
               "screen_name": "million_mary",
               "location": "",
               "description": "",
               "url": null,
               "entities": {
                   "description": {
                       "urls": []
                   }
               },
               "protected": false,
               "followers_count": 4,
               "friends_count": 48,
               "listed_count": 0,
               "created_at": "Sat Nov 17 20:40:53 +0000 2012",
               "favourites_count": 2588,
               "utc_offset": null,
               "time_zone": null,
               "geo_enabled": false,
               "verified": false,
               "statuses_count": 761,
               "lang": null,
               "contributors_enabled": false,
               "is_translator": false,
               "is_translation_enabled": false,
               "profile_background_color": "C0DEED",
               "profile_background_image_url": "http://abs.twimg.com/images/themes/theme1/bg.png",
               "profile_background_image_url_https": "https://abs.twimg.com/images/themes/theme1/bg.png",
               "profile_background_tile": false,
               "profile_image_url": "http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",
               "profile_image_url_https": "https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",
               "profile_link_color": "1DA1F2",
               "profile_sidebar_border_color": "C0DEED",
               "profile_sidebar_fill_color": "DDEEF6",
               "profile_text_color": "333333",
               "profile_use_background_image": true,
               "has_extended_profile": false,
               "default_profile": true,
               "default_profile_image": true,
               "following": false,
               "follow_request_sent": false,
               "notifications": false,
               "translator_type": "none"
           },
           "geo": null,
           "coordinates": null,
           "place": null,
           "contributors": null,
           "is_quote_status": false,
           "retweet_count": 0,
           "favorite_count": 0,
           "favorited": false,
           "retweeted": false,
           "lang": "en"
       },
       {
           "created_at": "Wed Sep 23 11:40:26 +0000 2020",
           "id": 1308732955922173953,
           "id_str": "1308732955922173953",
